Date,Close CVX,High CVX,Low CVX,Open CVX,Volume CVX,Close,Open,High,Low,Volume,ATR
2022-06-28,131.44107055664062,133.4134755448826,129.8368462277232,132.26509966970255,9183300,918.33,918.33,918.33,918.33,0.0,480.8685714285715
2022-06-29,128.84628295898438,133.34337154195802,128.0660875818901,132.9225954695172,9082900,908.29,908.29,908.29,908.29,0.0,474.77785714285716
2022-06-30,126.91770935058594,129.67031007759607,125.71673792110013,126.7160894366075,10685000,1068.5,1068.5,1068.5,1068.5,0.0,478.72571428571433
2022-07-01,128.43423461914062,128.82872629579296,124.89267796754491,128.51314098020708,7684600,768.46,768.46,768.46,768.46,0.0,498.47928571428577
2022-07-05,125.05928802490234,126.70733343243951,122.21025763342982,125.92713795259324,11513100,1151.31,1151.31,1151.31,1151.31,0.0,489.5028571428571
2022-07-06,123.41121673583984,125.5852421150778,119.92225438608827,124.18265070560162,12421200,1242.12,1242.12,1242.12,1242.12,0.0,464.9492857142858
2022-07-07,125.81315612792969,127.3735467192096,125.42743919503285,126.32159995981836,12741800,1274.18,1274.18,1274.18,1274.18,0.0,457.98214285714283
2022-07-08,125.15569305419922,127.50504047088398,123.68295682743243,127.00537142381927,7915500,791.55,791.55,791.55,791.55,0.0,445.59428571428583
2022-07-11,124.05113220214844,125.2258192361734,122.6660638420876,124.40179003925617,7056800,705.68,705.68,705.68,705.68,0.0,327.0907142857144
2022-07-12,121.7806625366211,122.39429695394145,120.32546279252774,121.41248188622887,8653900,865.39,865.39,865.39,865.39,0.0,182.76214285714286
2022-07-13,120.96543884277344,123.3673817946672,120.22030254856627,120.63231719930711,9414600,941.46,941.46,941.46,941.46,0.0,187.93714285714287
2022-07-14,119.1683578491211,119.36121634349469,116.18782599367587,117.7394553797796,10150200,1015.02,1015.02,1015.02,1015.02,0.0,179.0635714285714
2022-07-15,120.66737365722656,121.81576314607584,119.59789055015455,121.81576314607584,7051900,705.19,705.19,705.19,705.19,0.0,168.29857142857145
2022-07-18,122.35926055908203,124.60341734510735,121.9209482688043,123.21834890268212,7943900,794.39,794.39,794.39,794.39,0.0,161.34214285714285
2022-07-19,126.7686996459961,127.11934417894432,122.21901526815425,122.45570768482165,9152100,915.21,915.21,915.21,915.21,0.0,169.54999999999998
2022-07-20,128.4430694580078,129.09176324930291,125.63787277289049,126.67228361643288,7856600,785.66,785.66,785.66,785.66,0.0,178.08642857142857
2022-07-21,127.46119689941406,127.52256703497955,124.04236670124907,125.46249411029785,6724200,672.42,672.42,672.42,672.42,0.0,174.73142857142858
2022-07-22,126.40048217773438,128.25016031094705,125.72547760272906,127.60145339946669,5889500,588.95,588.95,588.95,588.95,0.0,159.26214285714286
2022-07-25,130.16122436523438,130.27518985019697,126.39173569271259,127.72420890686159,6210900,621.09,621.09,621.09,621.09,0.0,134.21142857142857
2022-07-26,129.1443328857422,132.08977848145437,128.4517920125705,131.0553679509929,6112800,611.28,611.28,611.28,611.28,0.0,128.4257142857143
2022-07-27,130.844970703125,131.66899989000157,128.56575498272608,130.03847775194737,6223000,622.3,622.3,622.3,622.3,0.0,126.92285714285715
2022-07-28,131.83555603027344,132.7823120811323,129.76672170644738,132.09854605155002,6574300,657.43,657.43,657.43,657.43,0.0,94.95857142857143
2022-07-29,143.57359313964844,144.345027160576,136.6657861826589,137.22682545890675,17143700,1714.37,1714.37,1714.37,1714.37,0.0,164.3207142857143
2022-08-01,140.70700073242188,141.89044921723294,139.51479081761386,141.29433757171444,8017800,801.78,801.78,801.78,801.78,0.0,218.09785714285712
2022-08-02,139.5060272216797,141.54856398249623,138.76966582649735,141.04012014975734,5928300,592.83,592.83,592.83,592.83,0.0,227.58928571428572
