Date,Close PLTR,High PLTR,Low PLTR,Open PLTR,Volume PLTR,Close,Open,High,Low,Volume,ATR
2020-12-17,27.229999542236328,27.450000762939453,26.049999237060547,26.520000457763672,53829800,538.298,538.298,538.298,538.298,0.0,321.5421428571429
2020-12-18,25.969999313354492,26.850000381469727,25.799999237060547,26.270000457763672,71042900,710.429,710.429,710.429,710.429,0.0,283.4150714285714
2020-12-21,28.510000228881836,28.700000762939453,25.399999618530273,26.190000534057617,76729100,767.291,767.291,767.291,767.291,0.0,249.48164285714282
2020-12-22,28.040000915527344,29.420000076293945,26.81999969482422,29.030000686645508,66033100,660.331,660.331,660.331,660.331,0.0,210.68442857142853
2020-12-23,28.690000534057617,29.389999389648438,28.049999237060547,28.950000762939453,58772200,587.722,587.722,587.722,587.722,0.0,170.5652142857143
2020-12-24,27.75,29.15999984741211,27.520000457763672,28.79800033569336,26306800,263.068,263.068,263.068,263.068,0.0,172.61892857142857
2020-12-28,25.6299991607666,28.59000015258789,25.399999618530273,28.389999389648438,55878700,558.787,558.787,558.787,558.787,0.0,149.15628571428573
2020-12-29,24.65999984741211,26.18199920654297,24.34000015258789,25.75,47302400,473.024,473.024,473.024,473.024,0.0,150.78892857142858
2020-12-30,25.100000381469727,25.90999984741211,24.6299991607666,24.969999313354492,34586700,345.867,345.867,345.867,345.867,0.0,127.64328571428572
2020-12-31,23.549999237060547,24.719999313354492,23.520000457763672,24.6299991607666,39922500,399.225,399.225,399.225,399.225,0.0,115.84035714285717
2021-01-04,23.3700008392334,24.5,22.5,23.90999984741211,44970400,449.704,449.704,449.704,449.704,0.0,115.86714285714287
2021-01-05,24.600000381469727,24.670000076293945,22.889999389648438,23.18000030517578,29050400,290.504,290.504,290.504,290.504,0.0,121.50292857142858
2021-01-06,23.540000915527344,24.459999084472656,23.25,24.1200008392334,32732900,327.329,327.329,327.329,327.329,0.0,120.89135714285716
2021-01-07,25.0,25.190000534057617,23.670000076293945,24.020000457763672,32240000,322.4,322.4,322.4,322.4,0.0,117.4864285714286
2021-01-08,25.200000762939453,26.440000534057617,24.700000762939453,25.700000762939453,41313800,413.138,413.138,413.138,413.138,0.0,116.956
2021-01-11,25.93000030517578,26.600000381469727,24.309999465942383,24.610000610351562,32609000,326.09,326.09,326.09,326.09,0.0,110.87864285714286
2021-01-12,26.18000030517578,26.420000076293945,25.510000228881836,26.34000015258789,26887200,268.872,268.872,268.872,268.872,0.0,110.90407142857144
2021-01-13,25.5,27.43000030517578,25.1299991607666,25.709999084472656,51216600,512.166,512.166,512.166,512.166,0.0,120.64221428571429
2021-01-14,24.920000076293945,25.6200008392334,24.3700008392334,25.450000762939453,32908000,329.08,329.08,329.08,329.08,0.0,128.5334285714286
2021-01-15,25.639999389648438,28.0,25.459999084472656,26.260000228881836,92285500,922.855,922.855,922.855,922.855,0.0,147.75635714285718
2021-01-19,26.6200008392334,27.540000915527344,26.0,26.809999465942383,48675800,486.758,486.758,486.758,486.758,0.0,157.78335714285717
2021-01-20,26.34000015258789,27.299999237060547,25.700000762939453,27.290000915527344,37459000,374.59,374.59,374.59,374.59,0.0,159.6694285714286
2021-01-21,25.979999542236328,26.68000030517578,25.299999237060547,26.420000076293945,29891400,298.914,298.914,298.914,298.914,0.0,155.9922142857143
2021-01-22,32.58000183105469,32.650001525878906,25.81999969482422,25.850000381469727,156844700,1568.447,1568.447,1568.447,1568.447,0.0,242.86185714285713
2021-01-25,36.22999954223633,39.58000183105469,29.559999465942383,34.459999084472656,191345300,1913.453,1913.453,1913.453,1913.453,0.0,263.89950000000005
2021-01-26,35.369998931884766,36.869998931884766,34.31999969482422,35.13999938964844,65870000,658.7,658.7,658.7,658.7,0.0,342.1532857142857
2021-01-27,39.0,45.0,32.25,32.970001220703125,170758800,1707.588,1707.588,1707.588,1707.588,0.0,414.4435
2021-01-28,35.65999984741211,42.0,33.099998474121094,39.540000915527344,85250700,852.507,852.507,852.507,852.507,0.0,475.16864285714286
2021-01-29,35.18000030517578,38.0099983215332,34.65999984741211,36.61000061035156,42030900,420.309,420.309,420.309,420.309,0.0,499.55864285714284
2021-02-01,33.959999084472656,35.619998931884766,32.58000183105469,35.33000183105469,43460900,434.609,434.609,434.609,434.609,0.0,494.3623571428571
2021-02-02,31.020000457763672,34.20000076293945,30.5,34.099998474121094,69647900,696.479,696.479,696.479,696.479,0.0,508.98035714285714
2021-02-03,31.760000228881836,32.95000076293945,31.3799991607666,32.38999938964844,35312000,353.12,353.12,353.12,353.12,0.0,516.1278571428571
2021-02-04,32.04999923706055,33.18000030517578,31.049999237060547,32.58000183105469,31565000,315.65,315.65,315.65,315.65,0.0,505.7267142857143
2021-02-05,34.04999923706055,35.20000076293945,31.75,32.61000061035156,62375300,623.753,623.753,623.753,623.753,0.0,485.3215714285714
2021-02-08,36.04999923706055,39.220001220703125,35.88999938964844,37.220001220703125,72376000,723.76,723.76,723.76,723.76,0.0,461.3151428571428
2021-02-09,38.16999816894531,38.255001068115234,36.130001068115234,36.900001525878906,44243200,442.432,442.432,442.432,442.432,0.0,473.398
2021-02-10,35.70000076293945,38.2400016784668,35.0,38.150001525878906,45177200,451.772,451.772,451.772,451.772,0.0,468.6597142857143
2021-02-11,33.11000061035156,35.97999954223633,32.61000061035156,35.790000915527344,52094900,520.949,520.949,520.949,520.949,0.0,382.92
2021-02-12,31.90999984741211,33.650001525878906,31.34000015258789,33.36000061035156,60925600,609.256,609.256,609.256,609.256,0.0,364.58435714285713
2021-02-16,27.84000015258789,30.440000534057617,27.299999237060547,30.020000457763672,180294300,1802.943,1802.943,1802.943,1802.943,0.0,360.22249999999997
2021-02-17,27.079999923706055,29.729999542236328,27.0,27.989999771118164,151007000,1510.07,1510.07,1510.07,1510.07,0.0,306.2214285714286
2021-02-18,25.170000076293945,26.309999465942383,24.5,24.989999771118164,313175100,3131.751,3131.751,3131.751,3131.751,0.0,360.97857142857146
2021-02-19,29.0,29.959999084472656,26.899999618530273,27.020000457763672,320063700,3200.637,3200.637,3200.637,3200.637,0.0,335.0277142857143
2021-02-22,28.0,30.190000534057617,27.535999298095703,29.959999084472656,183049500,1830.495,1830.495,1830.495,1830.495,0.0,431.87357142857155
2021-02-23,26.75,27.459999084472656,23.899999618530273,25.959999084472656,145289400,1452.894,1452.894,1452.894,1452.894,0.0,440.14007142857145
2021-02-24,26.389999389648438,27.229999542236328,25.75,26.709999084472656,90095700,900.957,900.957,900.957,900.957,0.0,455.03850000000006
2021-02-25,23.959999084472656,26.440000534057617,23.149999618530273,25.81999969482422,161776400,1617.764,1617.764,1617.764,1617.764,0.0,503.56257142857146
2021-02-26,23.899999618530273,24.5,22.700000762939453,24.200000762939453,119588600,1195.886,1195.886,1195.886,1195.886,0.0,511.68935714285715
2021-03-01,24.809999465942383,25.899999618530273,24.6200008392334,25.190000534057617,85059900,850.599,850.599,850.599,850.599,0.0,529.2093571428571
2021-03-02,24.479999542236328,25.59000015258789,24.260000228881836,25.0,73997000,739.97,739.97,739.97,739.97,0.0,517.0165714285714
2021-03-03,23.59000015258789,25.167999267578125,23.43000030517578,24.989999771118164,79046200,790.462,790.462,790.462,790.462,0.0,519.956
2021-03-04,24.729999542236328,25.559999465942383,23.049999237060547,24.850000381469727,161611200,1616.112,1616.112,1616.112,1616.112,0.0,573.9897857142857
2021-03-05,23.950000762939453,24.68000030517578,20.18000030517578,24.360000610351562,173468600,1734.686,1734.686,1734.686,1734.686,0.0,576.1517142857143
2021-03-08,22.520000457763672,24.579999923706055,22.399999618530273,23.770000457763672,94432800,944.328,944.328,944.328,944.328,0.0,547.3425
2021-03-09,24.260000228881836,24.739999771118164,23.100000381469727,23.3799991607666,99586500,995.865,995.865,995.865,995.865,0.0,530.1042142857143
2021-03-10,24.75,26.239999771118164,24.270000457763672,25.030000686645508,103212800,1032.128,1032.128,1032.128,1032.128,0.0,416.8600714285714
2021-03-11,26.729999542236328,26.84000015258789,25.579999923706055,25.950000762939453,84788700,847.887,847.887,847.887,847.887,0.0,425.09971428571424
2021-03-12,26.920000076293945,26.920000076293945,25.18000030517578,25.739999771118164,58721900,587.219,587.219,587.219,587.219,0.0,345.85157142857133
2021-03-15,26.790000915527344,27.469999313354492,26.309999465942383,27.350000381469727,56101500,561.015,561.015,561.015,561.015,0.0,320.7517857142857
2021-03-16,25.610000610351562,27.100000381469727,25.229999542236328,26.75,73615100,736.151,736.151,736.151,736.151,0.0,293.8374285714285
2021-03-17,25.209999084472656,25.729999542236328,24.299999237060547,24.520000457763672,77081700,770.817,770.817,770.817,770.817,0.0,245.1130714285714
2021-03-18,23.979999542236328,25.18000030517578,23.780000686645508,24.729999542236328,57141400,571.414,571.414,571.414,571.414,0.0,229.222
2021-03-19,24.31999969482422,24.56999969482422,23.389999389648438,24.010000228881836,57915900,579.159,579.159,579.159,579.159,0.0,205.11185714285713
2021-03-22,24.219999313354492,24.920000076293945,23.860000610351562,24.889999389648438,46208100,462.081,462.081,462.081,462.081,0.0,205.5725
2021-03-23,23.260000228881836,24.104999542236328,23.100000381469727,24.0,50169700,501.697,501.697,501.697,501.697,0.0,204.79564285714287
2021-03-24,21.8799991607666,23.485000610351562,21.75,23.299999237060547,69271900,692.719,692.719,692.719,692.719,0.0,159.4650714285714
2021-03-25,22.579999923706055,22.799999237060547,21.049999237060547,21.200000762939453,74592600,745.926,745.926,745.926,745.926,0.0,154.79600000000002
2021-03-26,22.579999923706055,23.049999237060547,21.760000228881836,22.6299991607666,57916400,579.164,579.164,579.164,579.164,0.0,110.25342857142857
2021-03-29,21.729999542236328,22.5,21.389999389648438,22.479999542236328,57647400,576.474,576.474,576.474,576.474,0.0,106.76435714285715
2021-03-30,22.040000915527344,22.09000015258789,20.860000610351562,21.360000610351562,52039700,520.397,520.397,520.397,520.397,0.0,108.17964285714285
2021-03-31,23.290000915527344,23.850000381469727,22.3799991607666,22.5,61458500,614.585,614.585,614.585,614.585,0.0,101.74728571428571
2021-04-01,23.06999969482422,23.950000762939453,22.729999542236328,23.950000762939453,51788800,517.888,517.888,517.888,517.888,0.0,90.03507142857143
2021-04-05,23.440000534057617,24.450000762939453,23.34000015258789,23.780000686645508,65374300,653.743,653.743,653.743,653.743,0.0,97.8672857142857
2021-04-06,23.270000457763672,23.610000610351562,22.829999923706055,23.549999237060547,41933500,419.335,419.335,419.335,419.335,0.0,102.101
2021-04-07,22.899999618530273,23.549999237060547,22.809999465942383,23.0,32766200,327.662,327.662,327.662,327.662,0.0,106.17292857142857
2021-04-08,23.40999984741211,23.600000381469727,22.739999771118164,23.200000762939453,35905500,359.055,359.055,359.055,359.055,0.0,94.17221428571429
2021-04-09,24.040000915527344,24.350000381469727,23.3700008392334,23.459999084472656,54082700,540.827,540.827,540.827,540.827,0.0,106.6027142857143
2021-04-12,23.34000015258789,24.549999237060547,22.729999542236328,24.520000457763672,68620800,686.208,686.208,686.208,686.208,0.0,108.62435714285716
2021-04-13,25.420000076293945,25.659000396728516,23.1200008392334,23.190000534057617,83913500,839.135,839.135,839.135,839.135,0.0,116.718
2021-04-14,23.700000762939453,26.200000762939453,23.649999618530273,25.350000381469727,108793800,1087.938,1087.938,1087.938,1087.938,0.0,120.84521428571429
2021-04-15,23.149999618530273,24.059999465942383,22.690000534057617,24.010000228881836,58849300,588.493,588.493,588.493,588.493,0.0,152.71935714285718
2021-04-16,22.469999313354492,23.260000228881836,22.299999237060547,22.860000610351562,46627700,466.277,466.277,466.277,466.277,0.0,149.5375
2021-04-19,21.940000534057617,22.329999923706055,21.530000686645508,22.149999618530273,45753900,457.539,457.539,457.539,457.539,0.0,149.9695
2021-04-20,21.780000686645508,22.549999237060547,21.239999771118164,21.959999084472656,47123100,471.231,471.231,471.231,471.231,0.0,146.94200000000004
2021-04-21,22.6299991607666,22.639999389648438,21.43000030517578,21.649999618530273,42641400,426.414,426.414,426.414,426.414,0.0,143.41550000000004
2021-04-22,22.860000610351562,23.510000228881836,22.510000228881836,22.940000534057617,51346400,513.464,513.464,513.464,513.464,0.0,142.72642857142858
2021-04-23,23.40999984741211,23.549999237060547,22.739999771118164,22.889999389648438,32052800,320.528,320.528,320.528,320.528,0.0,146.8036428571429
2021-04-26,24.110000610351562,24.260000228881836,23.459999084472656,23.690000534057617,33667600,336.676,336.676,336.676,336.676,0.0,131.2136428571429
2021-04-27,23.8799991607666,24.260000228881836,23.56999969482422,24.170000076293945,27678300,276.783,276.783,276.783,276.783,0.0,128.94364285714286
2021-04-28,23.850000381469727,24.170000076293945,23.420000076293945,23.670000076293945,22068100,220.681,220.681,220.681,220.681,0.0,130.70857142857145
2021-04-29,23.3700008392334,24.139999389648438,22.809999465942383,23.8700008392334,36770100,367.701,367.701,367.701,367.701,0.0,128.22628571428572
2021-04-30,23.040000915527344,23.549999237060547,22.84000015258789,23.18000030517578,24717300,247.173,247.173,247.173,247.173,0.0,126.45107142857145
2021-05-03,22.299999237060547,23.079999923706055,22.209999084472656,23.010000228881836,33934400,339.344,339.344,339.344,339.344,0.0,122.11135714285717
2021-05-04,21.639999389648438,22.200000762939453,20.8700008392334,21.940000534057617,63429600,634.296,634.296,634.296,634.296,0.0,125.4077142857143
2021-05-05,21.149999618530273,21.940000534057617,20.969999313354492,21.809999465942383,39134700,391.347,391.347,391.347,391.347,0.0,107.08657142857145
2021-05-06,20.09000015258789,21.020000457763672,19.40999984741211,21.020000457763672,92201100,922.011,922.011,922.011,922.011,0.0,136.26142857142858
2021-05-07,19.75,20.75,19.579999923706055,20.299999237060547,63725500,637.255,637.255,637.255,637.255,0.0,155.977
2021-05-10,18.469999313354492,19.299999237060547,18.18000030517578,19.280000686645508,104670500,1046.705,1046.705,1046.705,1046.705,0.0,184.24542857142856
2021-05-11,20.209999084472656,20.299999237060547,17.05500030517578,17.200000762939453,203230500,2032.305,2032.305,2032.305,2032.305,0.0,251.44421428571428
2021-05-12,18.889999389648438,20.0,18.510000228881836,20.0,128281500,1282.815,1282.815,1282.815,1282.815,0.0,298.7613571428571
2021-05-13,18.3700008392334,19.469999313354492,17.81999969482422,19.139999389648438,87811600,878.116,878.116,878.116,878.116,0.0,313.8872857142857
2021-05-14,20.079999923706055,20.200000762939453,18.530000686645508,18.81999969482422,79409500,794.095,794.095,794.095,794.095,0.0,318.73535714285714
2021-05-17,20.459999084472656,20.489999771118164,19.6299991607666,19.729999542236328,50039600,500.396,500.396,500.396,500.396,0.0,335.4357857142857
2021-05-18,21.239999771118164,21.6200008392334,20.260000228881836,20.520000457763672,59672400,596.724,596.724,596.724,596.724,0.0,338.30907142857143
2021-05-19,20.670000076293945,21.03499984741211,19.940000534057617,20.100000381469727,45314000,453.14,453.14,453.14,453.14,0.0,338.06364285714284
2021-05-20,20.610000610351562,20.809999465942383,20.280000686645508,20.75,46302400,463.024,463.024,463.024,463.024,0.0,330.1605
2021-05-21,20.75,21.15999984741211,20.469999313354492,20.84000015258789,35372900,353.729,353.729,353.729,353.729,0.0,331.3836428571429
2021-05-24,21.219999313354492,21.520000457763672,20.674999237060547,21.059999465942383,46596800,465.968,465.968,465.968,465.968,0.0,318.3327142857143
2021-05-25,21.479999542236328,22.110000610351562,21.280000686645508,21.420000076293945,49890800,498.908,498.908,498.908,498.908,0.0,303.33207142857145
2021-05-26,22.1200008392334,22.239999771118164,21.489999771118164,21.579999923706055,42958300,429.583,429.583,429.583,429.583,0.0,270.37928571428574
2021-05-27,22.700000762939453,22.700000762939453,21.649999618530273,22.010000228881836,76230500,762.305,762.305,762.305,762.305,0.0,273.8054285714286
2021-05-28,22.950000762939453,24.75,22.760000228881836,23.0,111846000,1118.46,1118.46,1118.46,1118.46,0.0,269.9986428571429
2021-06-01,23.059999465942383,23.350000381469727,22.360000610351562,23.190000534057617,52695500,526.955,526.955,526.955,526.955,0.0,241.84900000000002
2021-06-02,24.450000762939453,24.84000015258789,22.81999969482422,23.020000457763672,86473200,864.732,864.732,864.732,864.732,0.0,212.4409285714286
2021-06-03,23.6299991607666,24.260000228881836,23.34000015258789,24.139999389648438,48164200,481.642,481.642,481.642,481.642,0.0,210.8974285714286
2021-06-04,24.030000686645508,24.489999771118164,23.5,23.709999084472656,42537600,425.376,425.376,425.376,425.376,0.0,208.9149285714286
2021-06-07,24.459999084472656,24.760000228881836,23.790000915527344,24.0,49641000,496.41,496.41,496.41,496.41,0.0,193.01028571428574
2021-06-08,24.3799991607666,25.229999542236328,23.93000030517578,24.850000381469727,53488600,534.886,534.886,534.886,534.886,0.0,188.878
2021-06-09,24.170000076293945,24.739999771118164,24.170000076293945,24.450000762939453,36006200,360.062,360.062,360.062,360.062,0.0,191.10942857142854
2021-06-10,24.139999389648438,24.389999389648438,23.440000534057617,24.0,35482900,354.829,354.829,354.829,354.829,0.0,190.7772142857143
2021-06-11,24.670000076293945,24.709999084472656,24.030000686645508,24.1200008392334,33113100,331.131,331.131,331.131,331.131,0.0,184.66314285714287
2021-06-14,25.0,25.149999618530273,24.469999313354492,24.729999542236328,51801500,518.015,518.015,518.015,518.015,0.0,189.99492857142857
2021-06-15,24.40999984741211,25.549999237060547,24.389999389648438,25.030000686645508,46693200,466.932,466.932,466.932,466.932,0.0,191.29085714285716
2021-06-16,24.799999237060547,24.940000534057617,23.860000610351562,24.09000015258789,58452600,584.526,584.526,584.526,584.526,0.0,194.73864285714282
2021-06-17,25.450000762939453,25.459999084472656,24.549999237060547,24.68000030517578,64408400,644.084,644.084,644.084,644.084,0.0,175.22692857142854
2021-06-18,25.3700008392334,25.940000534057617,25.020000457763672,25.59000015258789,65852600,658.526,658.526,658.526,658.526,0.0,150.81885714285713
2021-06-21,25.420000076293945,25.549999237060547,24.510000228881836,25.100000381469727,54805000,548.05,548.05,548.05,548.05,0.0,116.45964285714285
2021-06-22,25.399999618530273,25.520000457763672,24.959999084472656,25.389999389648438,46171100,461.711,461.711,461.711,461.711,0.0,98.49978571428571
2021-06-23,26.270000457763672,26.350000381469727,25.34000015258789,25.459999084472656,53362200,533.622,533.622,533.622,533.622,0.0,76.27271428571427
2021-06-24,26.530000686645508,26.709999084472656,26.170000076293945,26.489999771118164,48419400,484.194,484.194,484.194,484.194,0.0,75.7842857142857
2021-06-25,26.780000686645508,27.010000228881836,26.2450008392334,26.579999923706055,140832700,1408.327,1408.327,1408.327,1408.327,0.0,136.71992857142854
2021-06-28,27.3799991607666,27.5,26.860000610351562,26.979999542236328,42184600,421.846,421.846,421.846,421.846,0.0,204.43457142857142
2021-06-29,26.6299991607666,27.440000534057617,26.440000534057617,27.3799991607666,38478900,384.789,384.789,384.789,384.789,0.0,194.59407142857143
2021-06-30,26.360000610351562,26.920000076293945,26.209999084472656,26.479999542236328,28957100,289.571,289.571,289.571,289.571,0.0,201.02157142857143
2021-07-01,24.719999313354492,26.1299991607666,24.59000015258789,26.100000381469727,55429800,554.298,554.298,554.298,554.298,0.0,218.23792857142854
2021-07-02,24.440000534057617,25.34000015258789,24.329999923706055,25.0,29389500,293.895,293.895,293.895,293.895,0.0,223.48928571428567
2021-07-06,24.68000030517578,25.200000762939453,24.469999313354492,24.600000381469727,28764500,287.645,287.645,287.645,287.645,0.0,220.28692857142855
2021-07-07,22.889999389648438,24.260000228881836,22.719999313354492,24.229999542236328,66937300,669.373,669.373,669.373,669.373,0.0,239.15364285714284
2021-07-08,23.079999923706055,23.209999084472656,22.25,22.43000030517578,34612600,346.126,346.126,346.126,346.126,0.0,257.98857142857145
2021-07-09,23.290000915527344,23.389999389648438,22.760000228881836,22.959999084472656,22492400,224.924,224.924,224.924,224.924,0.0,265.6142857142857
2021-07-12,22.950000762939453,23.4950008392334,22.8799991607666,23.260000228881836,23457200,234.572,234.572,234.572,234.572,0.0,258.4122857142857
2021-07-13,22.450000762939453,22.989999771118164,22.420000076293945,22.979999542236328,24748800,247.488,247.488,247.488,247.488,0.0,253.1677857142857
2021-07-14,21.559999465942383,22.6200008392334,21.510000228881836,22.489999771118164,33796200,337.962,337.962,337.962,337.962,0.0,254.49371428571428
2021-07-15,21.469999313354492,22.05500030517578,21.010000228881836,21.719999313354492,31871000,318.71,318.71,318.71,318.71,0.0,252.33828571428572
2021-07-16,21.3700008392334,21.709999084472656,21.239999771118164,21.600000381469727,19503100,195.031,195.031,195.031,195.031,0.0,195.163
2021-07-19,21.540000915527344,21.690000534057617,20.549999237060547,20.969999313354492,30314400,303.144,303.144,303.144,303.144,0.0,132.42242857142858
2021-07-20,22.18000030517578,22.350000381469727,21.219999313354492,21.6299991607666,22954000,229.54,229.54,229.54,229.54,0.0,135.03292857142858
2021-07-21,22.520000457763672,22.68000030517578,22.1200008392334,22.270000457763672,20437300,204.373,204.373,204.373,204.373,0.0,130.0292857142857
2021-07-22,22.06999969482422,22.670000076293945,21.8799991607666,22.549999237060547,17468900,174.689,174.689,174.689,174.689,0.0,113.24050000000001
2021-07-23,21.809999465942383,22.079999923706055,21.510000228881836,22.010000228881836,17653300,176.533,176.533,176.533,176.533,0.0,94.772
2021-07-26,22.1299991607666,22.299999237060547,21.479999542236328,21.799999237060547,16267900,162.679,162.679,162.679,162.679,0.0,95.31514285714286
2021-07-27,21.68000030517578,22.110000610351562,21.09000015258789,21.959999084472656,23078700,230.787,230.787,230.787,230.787,0.0,72.91371428571429
2021-07-28,22.559999465942383,22.614999771118164,21.690000534057617,21.75,25073600,250.736,250.736,250.736,250.736,0.0,51.24957142857142
2021-07-29,22.18000030517578,22.850000381469727,22.139999389648438,22.780000686645508,19219100,192.191,192.191,192.191,192.191,0.0,46.77407142857142
2021-07-30,21.709999084472656,22.4060001373291,21.709999084472656,21.850000381469727,15889200,158.892,158.892,158.892,158.892,0.0,48.46342857142856
2021-08-02,22.100000381469727,22.3700008392334,21.479999542236328,21.90999984741211,21372900,213.729,213.729,213.729,213.729,0.0,51.45778571428571
2021-08-03,22.239999771118164,22.270000457763672,21.709999084472656,22.030000686645508,17040100,170.401,170.401,170.401,170.401,0.0,48.09021428571428
2021-08-04,22.299999237060547,22.540000915527344,22.06999969482422,22.200000762939453,15537400,155.374,155.374,155.374,155.374,0.0,47.788428571428575
2021-08-05,22.520000457763672,22.770000457763672,22.020000457763672,22.219999313354492,18575200,185.752,185.752,185.752,185.752,0.0,41.12407142857143
